graveid,book,handsinprayer,cross,angel,type_stone,type_stele,type_badge,type_other
100109076,0,0,0,0,0,0,1,0
91377691,0,0,1,0,0,0,1,0
41896611,0,0,0,0,1,0,0,0
80502368,0,0,1,0,0,0,1,0
96091399,0,0,0,0,0,0,1,0
112718459,0,0,1,0,0,0,1,0
53076703,0,0,0,0,1,0,0,0
175512248,0,1,0,0,1,0,0,0
92950829,0,0,0,0,1,0,0,0
120688597,0,0,0,0,1,0,0,0
8086484,0,0,0,0,1,0,0,0
98826480,0,0,0,0,1,0,0,0
120223134,0,0,1,1,0,0,1,0
83715334,0,0,1,0,0,0,1,0
70400645,0,0,1,0,1,0,0,0
126538418,1,0,0,0,1,0,0,0
120713129,0,0,0,0,0,0,1,0
108708755,0,0,0,0,1,0,0,0
132191140,0,0,1,0,1,0,0,0
142316606,0,0,0,0,0,0,1,0
153962060,0,0,0,0,1,0,0,0
84905123,0,0,1,0,1,0,0,0
185867856,0,0,1,0,1,0,0,0
8317452,0,0,0,0,1,0,0,0
127657086,0,0,1,0,1,0,0,0
112616398,0,0,0,0,1,0,0,0
45732015,0,0,0,0,0,0,1,0
108627003,0,0,0,0,0,0,1,0
127377598,0,0,0,0,0,0,1,0
127277179,1,0,1,0,1,0,0,0
127277896,0,0,0,0,1,0,0,0
53075512,1,0,1,0,1,0,0,0
122919102,0,0,0,0,1,0,0,0
120483562,0,0,0,0,1,0,0,0
120483562,0,0,0,0,1,0,0,0
120484018,1,0,1,0,1,0,0,0
126539227,1,0,0,0,1,0,0,0
127064705,1,0,0,0,1,0,0,0
127657086,0,0,1,0,1,0,0,0
53075239,0,0,0,0,1,0,0,0
127512052,1,0,1,0,1,0,0,0
127114513,1,0,0,0,1,0,0,0
127758901,0,0,0,1,1,0,0,0
142869119,0,0,0,0,1,0,0,0
127245745,0,0,0,0,1,0,0,0
120554955,0,0,0,0,0,0,0,1
28337137,0,1,0,0,1,0,0,0
112500787,0,0,0,0,1,0,0,0
127361133,0,0,0,0,1,0,0,0
142183680,1,0,1,0,1,0,0,0
119587226,1,0,1,0,1,0,0,0
108708755,0,0,1,0,1,0,0,0
119717251,0,0,1,0,1,0,0,0
95346489,0,0,1,0,1,0,0,0
119099725,0,0,1,0,1,0,0,0
120483398,0,0,1,0,1,0,0,0
143815935,0,0,1,0,0,0,0,1
120713540,0,0,0,0,1,0,0,0
89156122,0,0,1,0,1,0,0,0
147931265,0,0,0,0,0,0,1,0
128131008,0,0,0,0,0,0,1,0
92637866,0,0,0,0,1,0,0,0
127485682,0,0,0,0,1,0,0,0
120571827,0,0,1,0,0,0,1,0
136986439,0,0,0,0,0,0,0,1
24727570,0,1,1,0,0,0,1,0
7259952,0,0,1,0,1,0,0,0
127484462,0,0,1,0,1,0,0,0
127484462,0,0,1,0,1,0,0,0
53324295,0,0,0,0,1,0,0,0
126537973,1,0,0,0,1,0,0,0
53075512,1,0,1,0,1,0,0,0
115217785,0,0,1,0,1,0,0,0
153947749,0,0,0,0,0,0,1,0
126400411,0,0,0,0,0,0,1,0
120689093,0,0,0,0,1,0,0,0
99958605,0,0,0,0,1,0,0,0
112618979,0,0,0,0,1,0,0,0
126480191,1,0,0,0,1,0,0,0
126400018,0,0,1,0,1,0,0,0
70648951,0,0,1,0,1,0,0,0
126624599,0,0,1,0,0,0,1,0
125748132,0,0,1,0,0,0,1,0
125610961,0,0,0,0,1,0,0,0
127277127,1,0,1,0,1,0,0,0
127376246,0,0,1,0,0,0,1,0
62747957,0,0,0,0,1,0,0,0
127326206,0,0,0,0,1,0,0,0
156851668,0,0,0,0,1,0,0,0
127064781,0,0,0,0,1,0,0,0
120798204,0,0,0,0,1,0,0,0
103242173,0,0,1,0,1,0,0,0
127484334,0,0,0,0,0,0,1,0
153962060,0,0,0,0,1,0,0,0
127249032,0,0,0,0,1,0,0,0
149249314,0,1,0,0,1,0,0,0
53054770,0,0,0,0,1,0,0,0
115324961,1,0,0,0,1,0,0,0
127529659,0,0,0,0,1,0,0,0
85114778,0,0,1,0,0,0,1,0
35001322,0,0,0,0,0,0,1,0
120483398,0,0,0,0,1,0,0,0
127758752,1,0,1,0,1,0,0,0
120554185,0,0,1,0,1,0,0,0
35248179,0,0,1,0,1,0,0,0
127112570,0,0,0,0,1,0,0,0
152231502,0,0,0,0,1,0,0,0
55601929,0,0,0,0,1,0,0,0
76331634,0,0,1,0,0,0,1,0
166069170,1,0,1,0,1,0,0,0
171145539,1,0,0,0,1,0,0,0
166068810,0,0,1,0,0,0,1,0
88747653,0,0,0,0,1,0,0,0
166070403,0,0,0,0,1,0,0,0
154595436,0,0,0,0,1,0,0,0
69935909,0,0,0,0,1,0,0,0
167539587,0,0,1,0,1,0,0,0
77196257,0,1,1,0,1,0,0,0
171147119,0,0,1,0,1,0,0,0
151854523,0,0,1,0,0,0,1,0
182287756,1,0,1,0,1,0,0,0
166071446,0,0,0,0,1,0,0,0
53704291,1,1,0,0,1,0,0,0
151485559,0,0,1,0,1,0,0,0
171147119,0,0,0,0,1,0,0,0
162375438,0,0,0,0,1,0,0,0
152970052,1,1,1,0,1,0,0,0
154590736,0,0,0,0,1,0,0,0
53704291,1,1,0,0,1,0,0,0
43615510,0,1,0,0,1,0,0,0
166147259,0,0,0,0,1,0,0,0
69936644,1,0,0,0,1,0,0,0
139379592,0,0,0,0,1,0,0,0
88746665,0,0,0,0,1,0,0,0
166149870,1,0,0,0,1,0,0,0
157677002,0,0,0,0,1,0,0,0
84984804,0,0,1,0,1,0,0,0
152227033,0,0,1,0,1,0,0,0
166146277,0,0,0,0,1,0,0,0
167033917,0,0,0,0,1,0,0,0
88746754,0,0,0,0,1,0,0,0
40918939,0,0,0,0,1,0,0,0
9068172,0,1,0,0,1,0,0,0
51037766,1,0,0,0,0,0,1,0
166149232,0,0,0,0,0,0,1,0
69936440,0,0,0,0,1,0,0,0
166149775,1,0,1,0,1,0,0,0
176382210,0,0,0,0,1,0,0,0
151513430,0,0,0,0,1,0,0,0
88746233,0,0,0,0,1,0,0,0
104158352,0,0,1,0,1,0,0,0
154421001,0,1,0,0,1,0,0,0
146845922,0,0,0,0,1,0,0,0
8905473,1,1,0,0,1,0,0,0
152972308,0,0,0,1,1,0,0,0
166236677,0,0,0,0,0,0,1,0
7689011,0,1,0,0,1,0,0,0
39912535,0,0,0,0,1,0,0,0
69933779,1,1,0,0,1,0,0,0
166068600,0,0,0,0,0,0,1,0
151481694,0,0,0,0,1,0,0,0
170952716,0,0,0,0,1,0,0,0
166269807,0,0,1,0,0,0,0,1
151853058,0,0,0,0,0,0,1,0
88747688,0,1,1,0,0,0,1,0
151860149,1,0,0,0,1,0,0,0
88746489,0,0,0,0,0,0,1,0
88745965,1,0,0,1,1,0,0,0
88745905,0,0,0,0,1,0,0,0
56984937,0,0,0,0,1,0,0,0
88745694,1,0,1,0,1,0,0,0
154596665,0,0,1,0,1,0,0,0
166138403,0,0,1,0,1,0,0,0
117579728,0,0,0,0,0,0,1,0
88745923,0,0,0,0,0,0,1,0
69936187,0,0,0,0,1,0,0,0
152227033,0,0,1,0,1,0,0,0
88746233,0,0,0,0,1,0,0,0
156856513,0,0,0,0,1,0,0,0
167033114,0,0,0,0,0,0,1,0
15017832,0,0,0,0,1,0,0,0
180632985,0,0,0,0,1,0,0,0
157036516,0,0,0,0,1,0,0,0
122543878,0,0,0,0,1,0,0,0
153245655,1,1,0,0,1,0,0,0
166314406,0,0,0,0,1,0,0,0
180632853,0,0,1,0,1,0,0,0
180632985,0,0,0,0,1,0,0,0
152219195,0,0,0,0,1,0,0,0
171140656,0,0,0,0,1,0,0,0
154306971,1,1,1,0,1,0,0,0
180631482,1,0,0,0,1,0,0,0
88747656,0,0,0,0,1,0,0,0
139379698,0,0,0,0,1,0,0,0
171146185,0,1,0,0,1,0,0,0
166145441,0,0,0,0,1,0,0,0
88747504,0,0,0,0,0,0,1,0
43615360,0,0,0,0,1,0,0,0
88746568,0,0,0,0,1,0,0,0
166282664,0,0,0,0,0,0,1,0
14840387,0,0,1,0,1,0,0,0
7702354,0,0,0,0,1,0,0,0
114649365,0,1,0,0,1,0,0,0
88746272,0,0,0,0,1,0,0,0
166147422,0,0,0,0,1,0,0,0
152250246,0,0,1,0,1,0,0,0
67240754,1,0,0,0,1,0,0,0
67239762,0,0,0,0,1,0,0,0
184541343,1,0,0,0,1,0,0,0
89849901,0,0,0,0,0,0,1,0
16880773,0,0,0,0,0,0,0,1
67629603,0,0,0,0,1,0,0,0
104351196,0,0,0,0,1,0,0,0
67118779,0,0,0,0,1,0,0,0
186141253,0,1,0,0,1,0,0,0
110961917,0,0,1,0,1,0,0,0
166051080,0,0,0,0,0,0,0,1
35242640,1,0,0,0,1,0,0,0
65043483,0,0,1,0,1,0,0,0
184542255,0,0,0,0,0,0,1,0
154895358,1,0,0,0,1,0,0,0
57388967,0,0,1,0,1,0,0,0
64329988,0,0,0,0,1,0,0,0
40387931,0,1,1,0,1,0,0,0
177190502,0,0,0,0,1,0,0,0
66613000,0,0,0,0,0,0,0,1
65813068,0,0,0,0,1,0,0,0
30938332,1,0,0,0,1,0,0,0
159118206,0,0,0,0,0,0,1,0
66995458,0,0,0,0,1,0,0,0
57388967,0,0,1,0,1,0,0,0
7492847,0,0,0,0,0,0,0,1
66747916,0,0,0,0,1,0,0,0
65893826,0,0,1,0,1,0,0,0
174521286,1,0,0,0,1,0,0,0
67085268,0,0,0,0,1,0,0,0
49084242,0,0,0,0,1,0,0,0
178811148,0,0,1,0,0,0,1,0
147479794,0,0,1,0,0,0,1,0
65042822,0,0,0,0,0,0,0,1
169712675,0,0,1,0,1,0,0,0
151849288,0,0,0,0,1,0,0,0
38460966,0,0,0,0,1,0,0,0
66527849,0,0,0,0,0,0,1,0
7576768,0,0,0,0,1,0,0,0
60289962,0,0,0,0,1,0,0,0
151849288,0,0,1,0,1,0,0,0
90570002,0,1,0,0,1,0,0,0
182940191,0,0,1,0,0,0,1,0
65192350,0,0,0,0,1,0,0,0
65807838,1,0,0,0,1,0,0,0
67116207,0,0,0,0,0,0,1,0
63387554,0,0,0,0,1,0,0,0
44060952,0,0,1,0,0,0,1,0
18777653,0,0,0,0,1,0,0,0
7492847,0,0,0,0,0,0,0,1
65811317,0,0,1,0,0,0,1,0
66528114,0,0,0,0,1,0,0,0
32800924,0,0,0,0,0,0,0,1
87238777,0,0,1,0,1,0,0,0
49952301,0,0,0,0,0,0,1,0
66825811,0,0,0,0,0,0,0,1
45566679,1,1,1,0,1,0,0,0
102534013,0,0,0,0,0,0,0,1
82445315,0,0,1,0,1,0,0,0
183823468,1,1,1,0,1,0,0,0
93247283,1,1,0,0,1,0,0,0
65380579,0,0,0,0,0,0,1,0
35185028,1,0,0,0,1,0,0,0
65807838,1,0,1,0,1,0,0,0
175789173,1,0,0,0,1,0,0,0
67629697,0,0,0,0,1,0,0,0
64220293,0,0,0,0,0,0,1,0
38590755,0,0,1,0,1,0,0,0
48403607,0,0,0,0,1,0,0,0
8954466,0,0,1,0,0,0,1,0
14044811,0,0,0,0,1,0,0,0
64494525,1,1,0,0,1,0,0,0
67124987,0,0,0,0,1,0,0,0
67052137,0,0,0,0,0,0,1,0
174521286,1,0,0,0,1,0,0,0
5734723,1,1,0,0,1,0,0,0
55484244,1,1,0,0,1,0,0,0
38686907,0,0,0,0,1,0,0,0
69617524,0,0,1,0,0,0,1,0
67098721,1,0,0,0,1,0,0,0
171329345,0,0,0,0,0,0,1,0
45858966,0,0,0,0,1,0,0,0
39649140,0,0,1,0,1,0,0,0
141924697,0,0,0,0,1,0,0,0
182919935,0,0,0,0,1,0,0,0
64235115,1,0,0,0,1,0,0,0
78474098,0,0,1,0,1,0,0,0
129747009,0,0,0,0,1,0,0,0
182919358,0,0,0,0,0,0,1,0
183819455,0,0,0,0,1,0,0,0
118437954,0,0,0,0,0,0,0,1
184540621,0,0,0,0,1,0,0,0
183823255,0,1,1,0,1,0,0,0
67099960,0,0,0,0,0,0,1,0
92867336,1,1,1,0,1,0,0,0
39648846,0,0,0,0,1,0,0,0
90634663,0,0,1,0,1,0,0,0
67340423,1,0,1,0,1,0,0,0
64494525,1,1,0,0,1,0,0,0
66825811,0,0,0,0,0,0,0,1
74755850,0,0,1,0,1,0,0,0
27847607,1,0,1,0,1,0,0,0
25624211,0,0,1,0,1,0,0,0
80677647,0,0,1,0,1,0,0,0
27847837,0,0,0,0,0,0,1,0
25624422,0,0,1,0,1,0,0,0
143037625,0,0,0,0,1,0,0,0
27847767,0,0,0,0,1,0,0,0
25624706,0,0,1,0,1,0,0,0
25624619,0,0,0,0,0,0,1,0
25624325,0,0,1,0,0,0,1,0
25624321,0,0,1,0,1,0,0,0
24615262,1,0,0,0,1,0,0,0
25624374,0,0,0,0,0,0,0,1
25624379,0,0,1,0,1,0,0,0
27847729,0,0,1,0,1,0,0,0
25624261,0,0,1,0,1,0,0,0
25624326,0,0,0,0,1,0,0,0
27847743,0,0,0,0,1,0,0,0
27847569,0,0,1,0,0,0,1,0
116508939,0,0,0,0,1,0,0,0
25624320,0,1,0,1,1,0,0,0
25624352,0,0,0,0,1,0,0,0
80212478,0,0,1,0,1,0,0,0
25624260,0,0,1,0,1,0,0,0
107724879,0,0,0,0,1,0,0,0
15211064,0,0,1,0,1,0,0,0
24274510,0,0,1,0,1,0,0,0
27847554,0,1,0,0,1,0,0,0
25624458,0,0,1,0,1,0,0,0
117823797,0,0,0,0,1,0,0,0
25624282,0,0,0,1,1,0,0,0
25624730,0,1,1,0,1,0,0,0
25624230,0,0,0,0,0,0,1,0
107762018,0,0,0,0,1,0,0,0
66571586,0,0,0,0,1,0,0,0
27847553,0,1,0,0,1,0,0,0
17220028,0,0,1,0,1,0,0,0
27847633,0,1,0,0,1,0,0,0
25624635,0,0,0,0,0,0,0,1
25624216,1,0,0,0,0,0,1,0
25624251,0,0,1,0,0,0,0,1
173099035,0,0,0,0,1,0,0,0
27847697,0,0,0,0,1,0,0,0
25624282,0,0,0,0,1,0,0,0
19642109,0,0,1,0,1,0,0,0
25624289,0,1,1,0,0,0,1,0
25624634,0,0,1,0,0,0,0,1
27847687,0,0,1,0,1,0,0,0
27847799,0,0,0,0,1,0,0,0
25624421,0,0,1,0,1,0,0,0
81503990,0,0,0,1,0,0,0,1
123049941,0,0,0,0,1,0,0,0
25624542,0,0,0,0,1,0,0,0
27847746,0,0,0,0,1,0,0,0
25624632,0,0,0,0,0,0,0,1
150743614,0,0,1,0,0,0,1,0
27847854,0,0,0,0,0,0,0,1
27847564,0,1,1,0,1,0,0,0
136433665,0,0,1,0,1,0,0,0
25624204,0,0,0,0,1,0,0,0
27847774,0,0,0,0,1,0,0,0
25624228,0,0,1,0,1,0,0,0
41038135,1,0,1,0,1,0,0,0
57270259,0,0,1,0,0,0,1,0
25624241,0,0,1,0,1,0,0,0
27847805,0,0,0,0,1,0,0,0
25624628,0,0,0,0,0,0,1,0
160718550,0,0,1,0,1,0,0,0
27847868,0,1,0,0,1,0,0,0
25624217,0,0,1,0,1,0,0,0
25624490,0,0,1,0,1,0,0,0
75503001,0,0,1,0,1,0,0,0
73080451,0,1,0,0,1,0,0,0
25624625,0,0,1,0,0,0,1,0
25624258,0,0,1,0,0,0,1,0
27847753,0,0,0,0,1,0,0,0
122609112,0,1,1,0,1,0,0,0
25624440,0,0,1,0,1,0,0,0
27847563,0,1,1,0,1,0,0,0
27847759,0,0,0,0,1,0,0,0
25624267,0,0,1,0,1,0,0,0
25624218,0,0,1,0,1,0,0,0
78859840,0,0,1,0,1,0,0,0
27847505,0,0,1,0,1,0,0,0
27847562,0,0,0,1,1,0,0,0
78859840,0,0,1,0,1,0,0,0
55631722,0,0,1,0,1,0,0,0
25624280,0,0,0,0,1,0,0,0
25624194,0,0,1,0,1,0,0,0
25624285,0,0,0,1,1,0,0,0
25624626,0,0,0,0,0,0,1,0
119641977,0,0,1,0,1,0,0,0
25624303,0,0,1,0,0,0,0,1
74755850,0,0,1,0,1,0,0,0
27847565,0,1,1,0,1,0,0,0
27847508,1,0,1,0,1,0,0,0
25624548,0,0,1,0,1,0,0,0
25624192,0,0,0,0,1,0,0,0
25624438,0,0,1,0,1,0,0,0
132580124,0,0,1,0,1,0,0,0
104326137,0,0,1,0,1,0,0,0
167858633,0,1,0,0,1,0,0,0
169413706,0,1,0,1,1,0,0,0
101294968,0,0,1,0,1,0,0,0
53670027,0,0,1,0,0,0,1,0
164035152,0,0,1,0,1,0,0,0
169694630,0,0,1,0,1,0,0,0
170501957,0,1,1,0,0,0,1,0
22108410,0,0,1,0,0,0,1,0
162622678,0,1,1,0,1,0,0,0
170049146,0,0,1,0,0,0,1,0
162735869,0,0,1,0,1,0,0,0
169895182,1,0,1,0,1,0,0,0
170001519,1,0,1,0,1,0,0,0
114340267,0,0,1,0,1,0,0,0
167887726,0,0,0,0,1,0,0,0
163161749,0,1,1,0,1,0,0,0
169966629,0,1,0,1,1,0,0,0
122159348,0,1,0,0,1,0,0,0
161630154,0,0,0,0,0,0,1,0
169650629,0,1,1,0,1,0,0,0
167609848,0,0,0,0,1,0,0,0
155231883,0,0,0,0,1,0,0,0
170259913,0,0,1,0,0,0,1,0
169896844,0,1,0,0,1,0,0,0
160992232,0,0,1,0,1,0,0,0
164499292,0,0,1,0,1,0,0,0
95023219,0,0,0,0,0,0,1,0
60781056,0,0,0,0,1,0,0,0
169965751,0,0,0,0,0,0,0,1
128366675,0,0,0,0,1,0,0,0
150480281,0,0,0,0,1,0,0,0
170112879,0,0,0,0,0,0,1,0
169692854,0,1,0,0,1,0,0,0
41258004,0,1,1,0,1,0,0,0
167923894,0,0,1,0,1,0,0,0
47466028,0,0,0,0,1,0,0,0
170497266,0,0,1,0,0,0,1,0
162543529,0,0,0,0,1,0,0,0
130990034,0,0,1,0,0,0,1,0
169963424,0,1,1,0,1,0,0,0
167859378,0,0,1,0,0,0,1,0
43873689,0,1,1,0,1,0,0,0
162485048,0,0,1,0,1,0,0,0
111724401,0,0,1,0,1,0,0,0
57376258,0,0,0,0,1,0,0,0
169851707,0,0,0,0,1,0,0,0
129482757,0,0,1,0,1,0,0,0
139356934,0,1,0,0,1,0,0,0
169626467,0,1,0,1,1,0,0,0
150480281,0,0,0,0,1,0,0,0
22893068,0,0,0,0,1,0,0,0
167466638,0,1,0,0,1,0,0,0
91258092,0,1,0,0,1,0,0,0
169560808,1,1,1,0,1,0,0,0
163163950,0,0,1,0,1,0,0,0
167982057,1,0,1,0,1,0,0,0
167980210,0,0,1,0,1,0,0,0
170499476,0,0,1,0,0,0,1,0
155784342,0,0,0,0,0,0,1,0
60781056,0,0,0,0,1,0,0,0
169928636,0,0,0,0,0,0,0,1
167833282,0,0,1,0,1,0,0,0
163776029,0,1,1,0,1,0,0,0
170035972,1,0,1,0,0,0,1,0
160992792,0,0,1,0,0,0,1,0
169582168,1,0,1,0,1,0,0,0
169936368,0,1,1,0,1,0,0,0
163088323,0,0,1,0,0,0,1,0
167886565,0,0,1,0,1,0,0,0
170497138,0,0,1,0,0,0,1,0
91179627,0,0,0,0,1,0,0,0
104039928,0,0,1,0,0,0,1,0
8936404,0,0,1,0,1,0,0,0
156989117,0,1,1,0,1,0,0,0
161020825,0,0,1,0,1,0,0,0
165127142,0,1,0,0,1,0,0,0
43873689,0,1,1,0,1,0,0,0
169995621,0,0,1,0,1,0,0,0
170359768,0,0,1,0,0,0,1,0
163087440,0,0,1,0,1,0,0,0
107381162,0,0,1,0,1,0,0,0
167957566,1,0,0,0,1,0,0,0
169929201,0,0,0,0,1,0,0,0
161659823,0,0,0,0,1,0,0,0
132595471,1,1,1,0,1,0,0,0
46165874,1,1,0,0,0,0,1,0
161002873,0,0,1,0,1,0,0,0
166436750,0,0,1,0,1,0,0,0
170000971,1,0,1,1,1,0,0,0
167706660,1,0,1,0,1,0,0,0
160990784,0,1,1,0,1,0,0,0
37450264,0,0,1,0,1,0,0,0
96688731,0,1,1,0,1,0,0,0
145662530,0,0,0,0,1,0,0,0
57376258,0,0,0,0,1,0,0,0
169340871,1,0,1,0,1,0,0,0
165899766,0,1,1,0,1,0,0,0
164035152,0,0,1,0,1,0,0,0
44302133,0,0,0,0,0,0,1,0
45755456,0,0,1,0,0,0,1,0
41117756,0,0,0,0,0,0,1,0
40110285,0,0,0,0,0,0,1,0
23724265,0,0,1,0,0,0,1,0
44670680,0,0,0,0,1,0,0,0
44673673,0,0,0,0,0,0,0,1
40339191,0,0,1,0,0,0,1,0
41110872,0,0,0,0,0,0,1,0
45221639,0,0,0,0,0,0,1,0
17595502,0,0,0,0,1,0,0,0
41246823,0,0,0,0,1,0,0,0
40777345,0,0,0,0,0,0,1,0
44113488,0,0,0,0,1,0,0,0
45097654,0,0,1,0,0,0,1,0
45220301,0,0,0,0,0,0,1,0
51889625,0,0,0,0,1,0,0,0
41142263,0,0,0,0,0,0,1,0
39810625,0,0,0,0,0,0,1,0
40778483,0,0,0,0,1,0,0,0
40776956,0,0,0,0,0,0,1,0
45620497,0,0,0,0,1,0,0,0
46177637,0,0,0,0,0,0,1,0
44822356,0,0,0,0,0,0,1,0
40620557,0,0,0,0,0,0,1,0
44770284,0,0,1,0,0,0,1,0
44533264,0,0,0,0,1,0,0,0
44197413,0,0,0,0,1,0,0,0
44822426,0,0,0,0,0,0,1,0
44725041,0,0,1,0,0,0,1,0
44744225,0,0,0,0,1,0,0,0
40339914,0,0,1,0,0,0,1,0
40618833,0,0,0,0,0,0,1,0
44098057,0,0,0,0,0,0,1,0
44341785,0,0,0,0,0,0,1,0
44770324,0,0,1,0,0,0,1,0
52809222,0,0,0,0,0,0,1,0
40599201,0,0,0,0,0,0,1,0
41117756,0,0,0,0,0,0,1,0
24279283,0,0,1,0,0,0,1,0
40583604,0,0,1,0,0,0,1,0
46181378,0,0,0,0,0,0,1,0
40344731,0,0,0,0,1,0,0,0
72045678,0,0,0,0,1,0,0,0
41137920,0,0,0,0,0,0,1,0
40937559,0,0,0,0,0,0,1,0
46177837,0,0,0,0,0,0,1,0
40621813,0,0,0,0,0,0,1,0
34953319,0,0,0,0,1,0,0,0
80614351,0,0,0,0,0,0,1,0
40104823,0,0,0,0,0,0,1,0
44828677,0,0,0,0,1,0,0,0
41110326,0,0,0,0,0,0,1,0
46301950,0,0,0,0,0,0,1,0
40815911,0,0,0,0,1,0,0,0
41001038,0,0,0,0,0,0,1,0
34355375,0,0,0,0,0,0,1,0
44744094,0,0,0,0,1,0,0,0
39888361,0,0,0,0,0,0,1,0
40777014,0,0,1,0,0,0,1,0
157756599,0,0,1,0,0,0,1,0
51658767,0,0,0,0,1,0,0,0
44779197,0,0,0,0,0,0,1,0
39882170,0,0,0,0,1,0,0,0
44807803,0,0,0,0,0,0,1,0
41001582,0,0,0,0,0,0,1,0
40583751,0,0,1,0,0,0,1,0
44824569,0,0,0,0,0,0,1,0
40128049,0,0,0,0,0,0,1,0
52195568,0,0,0,0,0,0,1,0
45387075,0,0,0,0,0,0,0,1
21801013,0,0,0,0,1,0,0,0
39882170,0,0,0,0,1,0,0,0
39673962,0,0,0,0,0,0,1,0
39676677,0,0,0,0,1,0,0,0
45387075,0,0,0,0,0,0,0,1
44005552,0,0,0,0,1,0,0,0
41001498,0,0,1,0,0,0,1,0
40777409,0,0,0,0,0,0,1,0
44989095,0,0,0,0,0,0,1,0
41246844,0,0,0,0,1,0,0,0
36661641,0,0,0,0,1,0,0,0
44296681,0,0,0,0,0,0,1,0
45365188,0,0,0,0,0,0,1,0
45784947,0,0,1,0,0,0,1,0
44652062,0,0,1,0,0,0,1,0
44824652,0,0,1,0,0,0,1,0
40618761,0,0,0,0,0,0,1,0
52053925,0,0,0,0,0,0,1,0
34953319,0,0,0,0,1,0,0,0
45363897,0,0,0,0,0,0,1,0
45221639,0,0,1,0,0,0,1,0
52195789,0,0,0,0,0,0,1,0
40128064,0,0,0,0,0,0,1,0
40628473,0,0,0,0,1,0,0,0
45781961,0,0,0,0,0,0,1,0
44321235,0,0,1,0,0,0,1,0
44661021,0,0,0,0,0,0,1,0
52193528,0,0,0,0,0,0,1,0
40583982,0,0,0,0,0,0,1,0
106741814,0,0,0,0,0,0,1,0
109662645,0,0,0,0,1,0,0,0
52466873,0,0,0,0,1,0,0,0
113917254,0,0,0,0,0,0,1,0
113813899,0,0,0,0,1,0,0,0
113798840,0,0,1,0,0,0,1,0
112310873,0,0,0,0,0,0,1,0
44907308,0,0,0,0,1,0,0,0
60459482,0,0,0,0,1,0,0,0
109934461,0,0,0,0,1,0,0,0
107052629,0,0,0,0,1,0,0,0
12676494,0,0,0,0,0,0,1,0
109664597,0,0,0,0,0,0,1,0
109876891,0,0,1,0,0,0,1,0
112638952,0,0,0,0,1,0,0,0
111572171,0,0,0,0,1,0,0,0
74884712,0,0,0,0,0,0,1,0
112620299,0,0,0,0,1,0,0,0
113816097,0,0,0,0,0,0,1,0
113950324,0,0,0,0,1,0,0,0
68151529,0,0,0,0,1,0,0,0
109660704,0,0,0,0,1,0,0,0
113965317,0,0,1,0,0,0,1,0
70473059,0,0,0,0,1,0,0,0
109855757,0,0,0,0,1,0,0,0
111609174,0,0,0,0,1,0,0,0
111602660,0,0,0,0,0,0,1,0
44907247,0,0,1,0,1,0,0,0
113950843,0,0,0,0,1,0,0,0
24539567,0,0,0,0,0,0,1,0
112390038,0,0,0,0,1,0,0,0
113959505,0,0,0,0,1,0,0,0
113906336,0,0,0,0,1,0,0,0
107052629,0,0,0,0,1,0,0,0
44907308,0,0,1,0,1,0,0,0
107052629,0,0,1,0,1,0,0,0
109616627,0,0,0,0,1,0,0,0
109766759,0,0,0,0,1,0,0,0
113953099,0,0,0,0,0,0,1,0
113810046,0,0,0,0,1,0,0,0
113816052,0,0,0,0,0,0,1,0
156054216,0,0,0,0,1,0,0,0
109874814,0,0,0,0,1,0,0,0
109664617,0,0,0,0,0,0,1,0
109978634,0,0,0,0,1,0,0,0
113801017,0,0,0,0,0,0,0,1
63681693,0,0,0,0,0,0,1,0
109855757,0,0,0,0,1,0,0,0
63184447,0,0,0,0,1,0,0,0
109661355,0,0,0,0,1,0,0,0
91815141,0,0,0,1,0,0,1,0
109766995,0,0,0,0,1,0,0,0
52466966,0,0,0,0,1,0,0,0
109617756,0,0,0,0,0,0,1,0
112634318,0,0,0,0,1,0,0,0
61198669,0,0,0,0,1,0,0,0
113916820,0,0,0,0,0,0,1,0
113916972,0,0,0,0,1,0,0,0
5235414,0,0,0,0,1,0,0,0
44877239,0,0,1,0,0,0,1,0
109653452,0,0,0,0,0,0,1,0
109766759,0,0,0,0,1,0,0,0
107163917,0,0,0,0,1,0,0,0
90668726,0,0,0,0,0,0,1,0
65963551,0,0,0,0,0,0,0,1
113799085,0,0,0,0,0,0,1,0
84904577,0,0,0,0,0,0,1,0
109835706,0,0,0,0,0,0,1,0
109612815,0,0,1,0,0,0,1,0
109934461,0,0,0,0,1,0,0,0
109882117,0,0,1,0,0,0,1,0
90004119,0,0,0,0,0,0,1,0
109878738,0,0,1,0,1,0,0,0
92106611,0,0,0,0,0,0,1,0
109613917,0,0,0,0,0,0,0,1
111606582,0,0,0,0,0,0,1,0
111609312,0,0,0,0,1,0,0,0
112636357,0,0,0,0,0,0,1,0
109674421,0,0,0,0,1,0,0,0
44339358,0,0,0,0,0,0,1,0
64280579,0,0,0,0,0,0,1,0
109978634,0,0,0,0,1,0,0,0
113952188,0,0,1,0,0,0,1,0
112315833,0,0,0,0,0,0,1,0
113951587,0,0,0,0,1,0,0,0
113798176,0,0,0,0,0,0,1,0
113943797,0,0,0,0,1,0,0,0
113798868,0,0,1,0,0,0,1,0
109878738,0,0,1,0,1,0,0,0
113965154,0,0,0,0,1,0,0,0
110978020,0,0,0,0,1,0,0,0
66990873,0,0,0,0,1,0,0,0
